Province_State,Country_Region,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020
New Hampshire,US,12,13,13,14,17,18,18,21,21,21,21,21,22,24,24,24,25,25,26,26,28,28
New Hampshire,US,12,14,14,17,17,19,19,19,23,23,28,28,28,29,29,29,32,30,30,30,30,30
New Hampshire,US,4,8,8,9,10,13,13,13,14,14,17,18,19,21,26,26,27,28,29,30,30,33
New Hampshire,US,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
New Hampshire,US,34,38,38,38,41,41,41,41,43,43,43,43,45,45,44,44,44,45,45,45,45,45
New Hampshire,US,109,163,163,194,231,272,272,288,303,303,344,367,385,271,458,458,525,552,581,604,626,681
New Hampshire,US,27,33,33,36,39,52,52,56,60,60,66,71,73,75,81,81,88,92,94,96,101,105
New Hampshire,US,137,170,170,190,213,246,246,255,268,268,305,314,345,378,399,399,449,466,479,489,493,519
New Hampshire,US,28,35,35,36,43,46,46,46,48,48,53,58,59,69,69,69,84,92,94,111,111,118
New Hampshire,US,4,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,9,10,10,10,10,10
New Jersey,US,40,50,72,98,121,132,144,168,191,211,230,253,267,284,322,344,370,382,398,410,469,505
New Jersey,US,3494,4099,4866,5760,6187,6862,7533,7874,8343,8928,9362,9784,10092,10426,10848,11409,11863,12163,12639,13011,13356,13686
New Jersey,US,255,294,367,469,547,646,733,801,883,954,1031,1095,1155,1207,1261,1326,1366,1456,1587,1663,1765,1878
New Jersey,US,289,343,406,481,556,645,736,838,990,1072,1180,1270,1401,1477,1587,1734,1807,1918,2131,2255,2379,2528
New Jersey,US,22,34,44,50,77,85,94,100,109,116,129,145,164,169,178,186,189,199,206,212,217,227
New Jersey,US,27,31,36,40,54,64,71,80,111,138,154,165,187,201,210,223,263,272,308,338,360,382
New Jersey,US,2262,2617,3067,3584,4082,4493,5078,5598,6069,6580,7007,7410,7634,8212,8579,9084,9672,9901,10304,10729,11128,11387
New Jersey,US,149,169,183,215,248,279,311,340,413,447,487,532,566,587,602,624,664,683,737,770,808,856
New Jersey,US,1910,2270,2835,3491,3924,4395,4949,5437,5879,6411,6851,7469,7879,8242,8511,9165,9636,9956,10486,11150,11221,12088
New Jersey,US,117,130,148,171,189,211,234,255,286,293,301,314,325,349,356,373,385,391,407,419,423,434
New Jersey,US,333,386,484,586,654,740,837,992,1161,1282,1434,1567,1646,1731,1856,2037,2123,2215,2395,2591,2591,2845
New Jersey,US,1493,1766,2125,2578,2950,3263,3717,4156,4628,5060,5406,5693,5987,6313,6576,6994,7308,7624,8017,8346,8346,9047
New Jersey,US,1301,1458,1743,2065,2354,2545,2770,3038,3248,3496,3651,3785,3875,4003,4122,4299,4414,4528,4669,4787,4787,5086
New Jersey,US,942,1082,1298,1618,1800,1956,2239,2468,2645,2771,2925,3099,3225,3424,3525,3701,3822,3984,4136,4236,4236,4556
New Jersey,US,1209,1371,1685,2003,2177,2374,2641,2856,3093,3269,3403,3554,3593,3833,4016,4272,4424,4548,4648,4868,4868,5234
New Jersey,US,1494,1750,2216,2856,3227,3756,4104,4372,4690,5017,5295,5590,5950,6438,6750,7317,7604,7936,8288,8479,8479,9392
New Jersey,US,19,20,25,25,26,29,31,36,43,46,56,61,66,73,84,95,102,105,116,120,120,134
New Jersey,US,472,549,641,765,833,902,1033,1160,1335,1523,1642,1732,1809,1911,2001,2103,2195,2283,2384,2488,2488,2688
New Jersey,US,158,179,210,236,267,292,331,357,392,413,456,483,508,535,551,578,591,626,659,680,688,743
New Jersey,US,1661,2010,2487,2916,3216,3685,4368,4831,5203,5575,5865,6180,6636,7265,7438,7904,8429,8959,9609,9972,9972,10484
New Jersey,US,96,116,149,182,195,215,255,289,319,337,362,395,416,442,468,501,521,543,592,613,613,689
New Mexico,US,129,148,202,202,246,262,307,307,325,407,407,440,455,455,477,477,491,527,542,566,566,600
New Mexico,US,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
New Mexico,US,10,10,13,13,13,14,15,15,16,18,18,19,19,19,19,19,19,21,21,21,21,21
New Mexico,US,4,5,8,12,14,14,15,16,16,24,24,25,25,25,29,29,30,33,33,33,33,35
New Mexico,US,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,4,4,5,5,5
New Mexico,US,3,5,6,6,6,6,8,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,US,18,21,23,22,29,30,35,35,39,44,44,49,50,50,54,54,58,67,69,73,73,82
New Mexico,US,4,4,4,4,4,4,4,4,6,6,6,7,7,7,7,7,7,9,9,10,10,11
New Mexico,US,0,1,1,1,1,3,4,4,4,7,7,9,9,10,11,11,12,13,13,14,14,14
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,US,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
New Mexico,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
New Mexico,US,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
New Mexico,US,0,0,0,0,2,2,2,2,2,4,4,5,5,5,6,6,6,6,6,6,6,6
New Mexico,US,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3
New Mexico,US,20,24,31,31,40,44,55,70,70,113,113,144,144,191,242,242,265,356,363,416,416,519
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,US,1,1,1,2,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3
New Mexico,US,4,4,5,5,6,6,6,6,7,7,7,7,7,7,10,10,10,10,10,11,11,11
New Mexico,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
New Mexico,US,29,32,66,66,103,114,128,128,143,177,177,235,235,244,262,262,293,311,315,317,317,341
New Mexico,US,37,41,50,58,58,83,107,116,116,142,142,151,151,173,200,200,229,260,275,293,293,339
New Mexico,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
New Mexico,US,42,48,48,52,62,64,66,66,68,70,72,75,75,76,78,78,79,82,83,86,86,93
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,US,3,4,4,4,5,5,5,7,7,9,10,12,12,14,16,16,20,20,20,31,31,34
New Mexico,US,11,12,13,13,13,13,14,14,14,15,15,15,15,15,15,15,15,15,15,16,16,16
New Mexico,US,3,3,3,3,6,6,7,7,7,8,9,10,10,10,12,12,12,12,12,13,13,13
New Mexico,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,US,5,5,5,5,7,7,7,7,8,11,14,18,18,20,21,21,24,26,29,33,33,35
New York,US,240,253,267,293,305,319,333,342,379,426,446,478,499,535,548,581,619,648,682,687,704,737
New York,US,10,12,14,16,16,17,17,21,22,26,26,26,26,28,28,28,29,30,30,30,30,30
New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,US,42,46,56,65,71,76,86,93,105,112,117,126,133,146,153,167,178,186,192,199,205,219
New York,US,7,8,9,9,10,12,13,15,17,18,19,28,28,32,32,32,34,34,34,34,35,37
New York,US,4,4,6,7,8,11,14,14,16,27,28,31,31,33,36,36,36,36,36,36,36,36
New York,US,8,8,9,10,18,18,18,18,22,22,22,23,23,23,24,24,25,25,25,25,25,36
New York,US,22,22,35,36,38,47,49,55,59,59,60,60,60,64,69,70,71,72,73,73,75,75
New York,US,26,28,32,39,43,46,51,53,55,60,61,63,65,68,71,73,76,77,78,78,79,79
New York,US,25,25,30,31,33,36,37,39,40,43,43,43,44,45,45,46,47,48,49,51,56,56
New York,US,41,45,51,57,69,70,72,76,83,84,87,87,93,93,100,100,101,105,107,111,120,120
New York,US,10,11,14,14,14,14,16,16,16,17,17,21,21,22,23,24,25,25,25,25,25,25
New York,US,20,22,24,26,27,29,36,37,37,39,39,39,42,45,46,47,48,49,49,49,62,62
New York,US,547,667,809,938,1077,1189,1249,1395,1493,1598,1744,1838,1881,1934,2048,2085,2142,2201,2240,2284,2331,2391
New York,US,582,617,734,808,1059,1148,1234,1335,1432,1498,1506,1571,1661,1730,1812,1951,2023,2023,2192,2192,2284,2284
New York,US,6,7,7,7,9,9,9,9,8,10,12,12,12,12,12,12,15,16,18,20,21,22
New York,US,9,9,10,10,10,10,10,10,11,11,11,12,12,13,13,13,13,13,13,13,13,13
New York,US,2,6,6,9,9,11,13,14,15,18,21,21,21,22,24,25,27,27,27,27,27,28
New York,US,13,16,17,20,22,23,33,47,56,65,67,70,71,76,76,78,83,87,117,119,121,122
New York,US,18,21,23,24,24,24,24,25,31,34,37,44,45,66,73,74,77,82,85,86,87,87
New York,US,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
New York,US,12,14,14,18,22,25,27,29,32,36,37,37,38,39,40,43,46,47,49,49,50,53
New York,US,12,15,18,20,26,33,39,40,42,43,44,46,46,47,47,48,50,50,54,54,54,54
New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,US,2,2,2,2,3,6,6,6,6,6,6,6,6,7,7,8,8,8,8,9,9,9
New York,US,18,18,18,18,24,24,24,29,29,29,30,34,34,34,34,34,34,37,39,39,39,39
New York,US,62,68,77,78,89,92,92,92,102,102,102,105,110,110,110,110,117,117,117,117,117,121
New York,US,349,420,464,512,548,574,596,651,698,742,767,798,823,850,884,932,975,1008,1032,1054,1070,1112
New York,US,7,8,10,13,15,15,18,18,28,29,29,29,29,32,32,32,33,34,35,35,37,38
New York,US,9554,10587,12024,13346,14398,15616,16610,18548,20140,21512,22584,23553,24358,25250,26715,27772,28539,29180,30013,30677,31079,31555
New York,US,47439,51809,57159,63306,67551,72181,76876,81803,87028,92384,98308,103208,106763,110465,118302,123146,127352,135572,138700,141235,144190,147297
New York,US,46,91,94,101,116,120,126,155,155,156,167,194,194,216,229,229,227,234,246,255,260,268
New York,US,50,61,71,80,95,100,118,125,158,172,181,195,206,229,246,249,261,268,275,279,284,301
New York,US,277,301,322,349,364,377,397,422,422,456,456,494,520,537,563,579,598,598,637,646,646,667
New York,US,24,26,28,31,32,32,33,39,43,51,56,57,57,61,62,65,67,69,70,71,72,73
New York,US,1756,1993,2397,2741,3187,3533,3829,4075,4309,4532,4847,5027,5598,5830,5830,6266,6514,6514,6514,6514,7029,7152
New York,US,6,6,6,10,11,13,15,16,22,24,24,25,26,31,33,34,34,41,46,46,53,56
New York,US,20,23,28,28,32,34,34,34,36,36,37,42,42,42,42,44,45,45,47,52,52,52
New York,US,19,21,21,26,29,29,34,38,39,41,43,43,43,44,44,44,44,47,48,49,49,49
New York,US,207,216,252,283,314,345,402,427,456,487,494,507,507,634,634,634,732,732,778,778,807,831
New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,US,55,60,67,67,74,74,88,88,102,102,102,102,113,140,140,140,150,164,186,186,186,202
New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,US,3321,3751,4289,4872,5326,5703,5990,6413,6665,7122,7477,7721,7965,8335,8474,8752,8987,9171,9364,9457,9568,9699
New York,US,34,39,43,52,61,61,61,78,82,82,82,88,89,92,92,93,96,98,105,110,120,123
New York,US,122,132,141,141,150,153,155,162,172,182,187,196,201,224,227,231,236,244,251,254,272,277
New York,US,93,101,110,117,128,138,145,149,167,191,194,199,204,235,237,245,295,295,295,295,336,352
New York,US,9,9,11,11,11,11,12,12,12,12,12,12,12,20,20,20,20,20,20,20,20,20
New York,US,2,3,3,4,4,4,4,4,4,5,5,5,8,8,8,8,8,8,8,8,8,8
New York,US,2,4,6,6,9,9,10,12,15,15,16,16,16,18,18,18,18,18,18,18,18,18
New York,US,38,43,46,60,73,75,75,87,92,117,117,147,147,147,151,154,154,181,181,195,195,214
New York,US,7605,8746,10154,11370,13129,14185,15561,17008,18803,20320,20321,20934,21643,22691,23523,24812,25035,26143,26888,28127,28701,28854
New York,US,121,143,168,193,193,253,270,296,296,318,340,358,380,415,424,437,505,524,537,560,592,592
New York,US,8,8,8,8,8,8,8,15,17,18,19,23,23,24,25,27,30,32,35,37,37,39
New York,US,76,80,87,93,95,102,103,105,107,107,108,113,113,113,118,118,119,119,119,119,123,123
New York,US,222,240,263,290,358,382,398,462,462,530,589,655,716,716,745,845,880,880,960,997,1018,1018
New York,US,18,18,19,20,25,26,31,33,40,43,44,46,48,77,77,81,91,94,96,101,102,108
New York,US,11,12,15,16,18,19,19,20,25,26,31,34,37,40,42,46,48,52,63,65,68,73
New York,US,24,27,30,30,32,34,35,39,39,41,42,42,42,48,48,49,49,49,50,50,51,52
New York,US,10683,11567,12351,13081,13723,14294,14294,15887,17004,18077,18729,19313,19786,20191,20947,21828,22476,23179,23803,24306,24656,25276
New York,US,10,14,15,18,22,23,23,27,29,30,31,31,31,32,42,42,44,44,44,44,44,44
New York,US,0,1,1,1,1,1,1,1,1,2,2,2,4,6,6,7,8,9,9,10,10,11
North Carolina,US,7,13,14,16,19,20,24,30,30,33,34,36,68,73,43,45,47,48,50,50,58,60
North Carolina,US,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4
North Carolina,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
North Carolina,US,1,1,3,3,5,5,5,6,9,9,10,10,10,11,14,14,15,16,16,18,19,19
North Carolina,US,0,0,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,US,7,7,8,9,9,9,10,10,11,12,13,13,14,14,14,14,14,14,14,15,15,16
North Carolina,US,6,6,6,7,7,7,9,10,11,12,12,12,12,15,16,17,18,20,21,24,25,27
North Carolina,US,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4
North Carolina,US,16,23,23,24,24,26,26,26,29,30,34,34,35,35,35,36,36,36,36,36,38,38
North Carolina,US,22,22,31,31,31,33,33,37,37,36,37,37,37,38,39,43,47,47,47,47,48,49
North Carolina,US,6,9,10,13,18,28,39,34,42,44,61,61,61,61,60,63,66,66,68,70,75,83
North Carolina,US,47,50,58,65,69,76,81,88,88,94,107,117,165,190,204,204,207,207,208,212,223,232
North Carolina,US,3,3,3,5,11,11,11,11,12,14,17,17,19,19,19,19,22,22,23,23,23,23
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,US,14,14,16,16,16,25,25,19,20,20,21,21,22,22,22,22,22,24,24,24,24,27
North Carolina,US,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,7,7,7,8,8,12
North Carolina,US,16,16,20,22,24,25,27,28,29,29,33,33,35,36,38,38,43,43,43,43,46,47
North Carolina,US,16,19,19,21,21,21,21,24,26,26,37,63,69,75,81,81,85,101,119,127,131,135
North Carolina,US,11,11,11,11,11,12,12,12,11,10,11,11,11,13,14,14,16,16,16,16,18,18
North Carolina,US,0,1,1,1,1,1,1,1,2,2,3,3,3,4,5,5,6,6,6,6,6,6
North Carolina,US,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,5,5,5,5,6,6
North Carolina,US,6,7,10,15,16,18,23,26,27,32,35,38,39,39,40,41,42,42,44,44,44,45
North Carolina,US,4,4,5,6,8,12,13,14,20,20,31,31,37,37,40,50,55,55,58,59,61,76
North Carolina,US,7,10,13,14,15,18,18,19,22,23,24,25,27,29,31,32,33,33,34,36,36,36
North Carolina,US,24,27,35,42,45,48,62,66,72,75,82,84,84,86,90,94,105,113,113,113,127,133
North Carolina,US,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
North Carolina,US,2,3,3,5,6,6,6,10,13,13,13,13,13,15,15,15,15,15,15,15,15,15
North Carolina,US,41,41,51,53,57,63,70,73,78,81,85,85,85,86,90,91,94,94,94,94,96,103
North Carolina,US,12,12,12,14,16,20,20,20,20,21,22,22,22,22,23,23,23,23,23,23,24,24
North Carolina,US,2,2,4,5,5,5,7,8,11,12,15,15,15,19,23,23,23,23,24,26,32,35
North Carolina,US,126,147,159,182,186,191,219,236,243,259,275,278,290,324,349,376,388,399,409,435,439,439
North Carolina,US,3,4,4,5,5,5,11,12,15,18,22,23,26,31,36,42,46,49,58,58,58,60
North Carolina,US,57,63,80,88,89,99,106,108,113,111,115,115,117,121,125,125,126,126,126,126,131,141
North Carolina,US,11,12,13,14,14,15,17,23,23,33,27,64,67,67,67,67,67,69,69,71,74,75
North Carolina,US,31,33,39,43,47,58,58,62,68,73,80,81,86,86,91,95,110,110,111,112,120,124
North Carolina,US,0,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,US,16,20,22,24,37,76,76,83,83,87,89,89,93,97,99,104,106,109,110,112,114,118
North Carolina,US,4,5,5,5,6,10,10,10,10,10,10,10,12,13,16,16,14,14,14,14,14,14
North Carolina,US,55,74,88,94,96,104,119,122,125,127,134,135,138,138,151,160,171,176,176,176,201,233
North Carolina,US,6,7,7,10,10,10,13,14,19,20,21,21,22,25,30,30,32,32,32,33,36,39
North Carolina,US,18,19,19,24,25,31,32,34,34,35,38,41,45,49,53,53,54,55,58,61,62,66
North Carolina,US,0,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5
North Carolina,US,18,22,22,25,50,51,51,51,55,58,68,76,97,99,99,106,106,108,120,128,129,147
North Carolina,US,4,4,4,4,4,4,5,5,5,5,4,5,4,4,4,4,7,7,9,9,10,11
North Carolina,US,4,7,9,10,10,11,12,13,15,16,18,18,18,20,22,22,22,23,23,23,25,30
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,US,25,36,36,42,44,52,54,57,60,63,71,71,71,71,72,77,81,81,81,82,88,94
North Carolina,US,1,1,2,2,2,2,2,2,2,3,2,2,2,2,4,5,5,5,5,5,5,5
North Carolina,US,17,20,25,32,33,37,47,51,57,80,92,97,101,104,107,113,114,121,123,123,123,123
North Carolina,US,0,0,0,0,0,0,2,3,3,3,6,7,7,7,9,9,9,9,9,9,9,12
North Carolina,US,3,3,3,3,3,3,4,5,4,4,8,15,15,15,16,18,30,30,34,38,45,66
North Carolina,US,3,5,7,7,7,8,10,11,14,14,14,14,15,15,15,16,17,18,21,21,27,34
North Carolina,US,4,8,9,9,9,9,11,11,12,13,15,15,15,15,15,18,20,20,19,19,22,24
North Carolina,US,8,8,8,9,9,10,10,13,13,16,16,16,16,18,20,20,20,20,20,20,21,21
North Carolina,US,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,US,3,3,3,3,3,3,4,4,4,5,5,6,6,7,7,7,8,8,9,9,11,11
North Carolina,US,444,533,601,650,664,741,810,848,861,906,935,954,970,993,1015,1098,1136,1153,1183,1231,1255,1331
North Carolina,US,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,7,7
North Carolina,US,5,6,8,10,10,10,11,13,13,13,13,13,13,15,16,17,17,17,18,18,18,18
North Carolina,US,8,11,11,12,14,14,20,37,57,74,84,84,84,84,88,89,89,93,93,93,95,99
North Carolina,US,11,11,16,18,21,21,24,25,27,29,32,33,36,39,42,45,52,53,61,61,67,74
North Carolina,US,34,42,42,42,47,47,51,53,53,55,55,59,61,62,63,66,68,68,68,68,69,69
North Carolina,US,30,30,36,38,42,46,53,54,55,57,61,61,62,65,69,70,70,70,72,72,74,75
North Carolina,US,7,8,10,16,17,21,23,24,26,28,34,34,34,35,36,37,37,37,37,37,38,38
North Carolina,US,34,37,44,52,52,67,73,81,98,104,141,150,151,155,159,172,175,183,187,187,189,195
North Carolina,US,1,2,3,3,3,3,3,3,3,4,5,6,6,6,6,6,6,6,6,6,6,6
North Carolina,US,4,7,7,8,8,8,9,10,10,11,15,15,15,15,15,16,20,20,20,32,32,32
North Carolina,US,0,0,1,1,1,2,2,2,3,4,5,5,5,5,5,5,5,6,7,8,9,11
North Carolina,US,1,1,1,1,2,2,2,2,2,3,4,4,4,8,12,12,8,8,8,8,8,8
North Carolina,US,2,2,2,4,4,6,7,7,8,8,8,8,8,11,13,13,15,16,16,16,18,18
North Carolina,US,27,29,33,35,36,36,44,51,57,60,62,63,65,69,72,80,85,89,93,93,96,99
North Carolina,US,4,4,6,6,6,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,11
North Carolina,US,17,19,19,26,29,33,35,37,42,46,51,51,53,55,60,63,67,69,74,77,78,97
North Carolina,US,0,0,0,0,0,1,1,2,2,5,7,10,10,12,14,15,17,18,19,20,20,22
North Carolina,US,3,3,3,5,5,5,6,7,7,7,7,8,11,11,11,15,20,22,25,27,34,44
North Carolina,US,2,2,3,5,6,6,8,8,9,10,14,14,14,16,18,18,16,16,18,19,20,20
North Carolina,US,24,31,37,44,46,51,62,64,71,75,105,111,204,204,216,216,231,244,248,250,256,269
North Carolina,US,5,9,12,12,15,21,21,25,31,31,37,37,40,45,47,58,59,65,75,84,84,84
North Carolina,US,1,1,2,2,2,5,5,5,10,10,11,11,13,13,17,17,18,19,22,22,22,23
North Carolina,US,2,2,2,2,2,2,3,3,4,4,9,9,9,9,9,9,11,11,12,12,13,15
North Carolina,US,5,5,7,7,7,8,8,8,10,11,14,16,17,17,17,19,20,20,20,21,21,22
North Carolina,US,2,3,5,5,6,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10
North Carolina,US,2,2,2,3,3,3,10,10,10,10,10,10,10,10,10,11,16,17,17,17,17,17
North Carolina,US,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,US,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,8
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4
North Carolina,US,47,55,60,67,67,75,83,87,93,100,101,101,104,110,115,129,141,141,149,163,171,179
North Carolina,US,5,6,7,10,12,12,12,14,17,19,19,19,19,21,22,25,28,30,32,33,34,36
North Carolina,US,213,251,275,283,304,314,351,365,385,391,424,470,476,501,537,556,574,579,592,605,613,613
North Carolina,US,0,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
North Carolina,US,2,2,3,3,3,6,7,8,10,13,15,15,17,18,18,18,18,19,20,21,22,22
North Carolina,US,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
North Carolina,US,5,7,11,12,15,23,32,34,47,52,69,69,72,78,87,103,246,378,463,572,581,585
North Carolina,US,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5
North Carolina,US,15,17,21,28,28,29,36,38,42,47,58,64,70,74,79,83,96,109,112,116,118,127
North Carolina,US,3,4,6,6,9,9,9,9,9,10,10,14,14,14,11,11,11,11,11,11,11,11
North Carolina,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
North Dakota,US,32,32,32,34,37,38,39,42,46,48,49,50,51,52,52,54,54,61,63,63,63,65
North Dakota,US,34,43,46,48,54,65,70,77,83,88,95,107,116,123,135,152,152,197,212,246,255,274
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,6,9,10,10,10
North Dakota,US,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,5,5,6,10,11,11,11,11,11,11,11,11,11,12,20,23,23,99,133,138,143,154
North Dakota,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,1,2,2,2,3,3,5,5,6,6,6,6,8,8,9,10,10,10,10,10,10,10
North Dakota,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,14,14,16,16,16,17,18,18,19,19,19,19,20,21,21,21,21,21,22,22,23,23
North Dakota,US,6,8,11,13,19,19,20,20,20,20,21,21,27,27,29,29,29,29,30,30,31,31
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
North Dakota,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
